16
1111111111111111,0000000000000001,0000000000000011,0000000000000001,0,0,0
0000000000001000,0000000000000110,0000000000000011,0000000000001010,0,0,0
0000000000010011,0000000000001100,0000000000001101,0000000000010100,0,0,0
0000000000001100,0000000000000111,0000000000001001,0000000000001100,13,7,0
0000000000001101,0000000000001110,0000000000010101,0000000000010000,0,0,0
0000000000010000,0000000000010110,0000000000000010,0000000000001101,0,0,0
0000000000010110,0000000000010001,0000000000001111,0000000000001011,0,0,0
0000000000000100,0000000000000010,1111111111111111,0000000000000001,0,0,0
0000000000010001,0000000000001010,0000000000001101,0000000000010101,0,0,0
0000000000010001,0000000000010110,0000000000001000,0000000000001110,0,0,0
1111111111111111,0000000000000101,0000000000000001,0000000000000101,0,0,0
0000000000010010,0000000000001110,0000000000001101,0000000000000110,0,0,0
0000000000000111,0000000000000111,0000000000010000,0000000000000011,1,13,0
0000000000010010,0000000000000101,0000000000010000,0000000000000111,0,0,0
0000000000010101,0000000000001110,0000000000010001,0000000000010101,0,0,0
0000000000001010,0000000000001001,0000000000001101,0000000000001001,0,0,0
0000000000000110,0000000000000001,0000000000000111,0000000000010110,0,0,0
0000000000001010,0000000000001110,0000000000010100,0000000000001001,0,0,0
0000000000001110,0000000000010001,0000000000001101,0000000000010110,10,7,0
0000000000001110,0000000000001001,0000000000001100,0000000000001010,0,0,0
0000000000010100,0000000000001010,0000000000010100,0000000000001011,0,0,0
0000000000000101,0000000000001101,0000000000010100,0000000000010010,0,0,0
0000000000010010,0000000000010110,0000000000010000,0000000000010000,0,0,0
0000000000001001,0000000000000111,0000000000000001,0000000000000111,0,0,0
0000000000001001,0000000000000110,0000000000000111,0000000000010001,0,0,0
0000000000000110,0000000000010011,0000000000001000,0000000000010101,0,0,0
0000000000000101,1111111111111111,0000000000000001,0000000000000010,0,0,0
0000000000000011,0000000000010100,0000000000001001,0000000000000111,4,1,0
0000000000010110,0000000000000011,0000000000000111,0000000000001100,0,0,0
0000000000001111,0000000000001000,0000000000001011,0000000000010011,0,0,0
0000000000000001,1111111111111111,0000000000000011,0000000000000010,0,0,0
0000000000000011,0000000000000100,1111111111111111,1111111111111111,0,0,0
0000000000001110,0000000000000110,0000000000001011,0000000000001001,7,4,0
0000000000001111,0000000000000111,0000000000001111,0000000000010010,0,0,0
0000000000001011,0000000000010110,0000000000001001,0000000000000111,0,0,0
1111111111111111,0000000000000011,0000000000000001,0000000000000001,0,0,0
0000000000010000,0000000000001010,0000000000001010,0000000000001000,0,0,0
0000000000010000,0000000000010000,0000000000001101,0000000000001111,0,0,0
0000000000001111,0000000000001001,0000000000001000,0000000000010110,0,0,0
0000000000000010,0000000000010100,0000000000010001,0000000000001100,0,0,0
0000000000000110,0000000000010110,0000000000001110,0000000000010010,0,0,0
0000000000010011,0000000000010110,0000000000001001,0000000000010010,0,0,0
0000000000001000,0000000000001100,0000000000010010,0000000000001010,0,0,0
0000000000001000,0000000000001111,0000000000000111,0000000000000110,0,0,0
0000000000010101,0000000000001010,0000000000001010,0000000000001000,0,0,0
0000000000000110,0000000000000100,0000000000010110,0000000000010100,0,0,0
0000000000010100,0000000000001011,0000000000010010,0000000000000011,0,0,0
1111111111111111,0000000000000001,0000000000000010,0000000000000011,0,0,0
0000000000010101,0000000000010000,0000000000001000,0000000000010110,0,0,0
0000000000001011,0000000000010010,0000000000001011,0000000000000110,0,0,0
0000000000000111,0000000000001111,0000000000000001,0000000000010001,0,0,0
0000000000000111,0000000000000100,0000000000010010,0000000000010000,0,0,0
0000000000001011,0000000000001000,0000000000010101,0000000000001100,0,0,0
0000000000000011,0000000000000001,0000000000000100,1111111111111111,0,0,0
0000000000000001,0000000000000010,1111111111111111,0000000000000010,0,0,0
0000000000000110,0000000000010110,0000000000010100,0000000000001010,0,0,0
1111111111111111,0000000000000011,0000000000000101,0000000000000010,0,0,0
0000000000010100,0000000000010100,0000000000010101,0000000000010000,0,0,0
0000000000000110,0000000000001010,0000000000001010,0000000000000101,1,10,0
0000000000010110,0000000000001000,0000000000000100,0000000000000111,0,0,0
0000000000010110,0000000000010001,0000000000001001,0000000000001011,0,0,0
0000000000001111,0000000000010100,0000000000010010,0000000000000010,0,0,0
0000000000000001,0000000000000010,0000000000000110,0000000000001111,0,0,0
0000000000010101,0000000000001111,0000000000001011,0000000000001100,0,0,0
0000000000000011,0000000000000100,0000000000000010,1111111111111111,0,0,0
0000000000001011,0000000000001001,0000000000001110,0000000000010011,0,0,0
0000000000010101,0000000000001001,0000000000001101,0000000000010000,0,0,0
0000000000010010,0000000000010101,0000000000001110,0000000000010011,0,0,0
0000000000000011,0000000000000001,1111111111111111,0000000000000100,0,0,0
0000000000000100,0000000000000101,1111111111111111,0000000000000001,0,0,0
0000000000010010,0000000000010110,0000000000001111,0000000000001010,0,0,0
0000000000000011,1111111111111111,0000000000000010,0000000000000011,0,0,0
1111111111111111,0000000000000101,0000000000000010,1111111111111111,0,0,0
0000000000000111,0000000000001011,0000000000010001,0000000000001101,0,0,0
0000000000000001,0000000000000100,1111111111111111,0000000000000101,0,0,0
0000000000010100,0000000000010000,0000000000001011,0000000000001011,0,0,0
0000000000001111,0000000000010110,0000000000001100,0000000000010011,0,0,0
0000000000001111,0000000000001011,0000000000010011,0000000000001100,0,0,0
0000000000001001,0000000000001010,0000000000010000,0000000000000110,0,0,0
0000000000000001,0000000000000011,0000000000000011,1111111111111111,0,0,0
1111111111111111,0000000000000001,0000000000000101,0000000000000101,0,0,0
0000000000000111,0000000000001011,0000000000010001,0000000000010110,0,0,0
0000000000001111,0000000000010010,0000000000001001,0000000000001001,0,0,0
0000000000010110,0000000000000110,0000000000001111,0000000000001010,0,0,0
0000000000001101,0000000000001101,0000000000000100,0000000000001110,0,0,0
0000000000000100,1111111111111111,0000000000000101,0000000000000001,0,0,0
0000000000001111,0000000000001010,0000000000000010,0000000000001000,0,0,0
0000000000000011,1111111111111111,1111111111111111,0000000000000010,0,0,0
0000000000001011,0000000000001101,0000000000010101,0000000000001110,0,0,0
0000000000001000,0000000000000111,0000000000010001,0000000000001100,0,0,0
0000000000001101,0000000000001010,0000000000010010,0000000000001000,0,0,0
0000000000001000,0000000000000111,0000000000010010,0000000000001100,4,10,0
0000000000001101,0000000000001000,0000000000001110,0000000000010010,0,0,0
0000000000010101,0000000000010100,0000000000001100,0000000000001011,0,0,0
0000000000010000,0000000000010100,0000000000010101,0000000000001010,0,0,0
0000000000000100,0000000000000011,0000000000000100,1111111111111111,0,0,0
0000000000001101,0000000000001001,0000000000001111,0000000000001110,0,0,0
0000000000010001,0000000000010000,0000000000010101,0000000000001011,0,0,0
0000000000010011,0000000000001100,0000000000001000,0000000000000111,0,0,0
0000000000001100,0000000000001010,0000000000000110,0000000000010101,0,0,0
0000000000001000,0000000000010010,0000000000001011,0000000000010001,0,0,0
0000000000010011,0000000000010000,0000000000000111,0000000000000101,0,0,0
0000000000000011,0000000000000010,1111111111111111,0000000000000100,0,0,0
0000000000010001,0000000000010101,0000000000000001,0000000000010110,0,0,0
0000000000001000,0000000000000110,0000000000010001,0000000000001011,0,0,0
0000000000000111,0000000000001000,0000000000001011,0000000000010100,0,0,0
0000000000000010,0000000000000101,1111111111111111,0000000000000101,0,0,0
0000000000001111,0000000000010001,0000000000001110,0000000000010011,0,0,0
0000000000000001,0000000000000101,1111111111111111,0000000000000100,0,0,0
0000000000001011,0000000000001000,0000000000001111,0000000000001100,0,0,0
0000000000000011,0000000000001011,0000000000010010,0000000000001110,0,0,0
0000000000001110,0000000000010100,0000000000001000,0000000000000111,0,0,0
0000000000000111,0000000000001110,0000000000001010,0000000000010010,4,7,0
0000000000001001,0000000000001010,0000000000010011,0000000000001011,0,0,0
0000000000000010,0000000000000011,0000000000000011,1111111111111111,0,0,0
0000000000000010,1111111111111111,0000000000000101,0000000000000001,0,0,0
0000000000001010,0000000000001101,0000000000010011,0000000000010101,0,0,0
0000000000001011,0000000000010000,0000000000010110,0000000000000111,0,0,0
0000000000001001,0000000000010101,0000000000001111,0000000000000001,0,0,0
0000000000010010,0000000000001101,0000000000000110,0000000000010110,13,4,0
0000000000001111,0000000000000101,0000000000001000,0000000000000110,0,0,0
0000000000001101,0000000000010101,0000000000010100,0000000000010000,10,4,0
0000000000010011,0000000000010101,0000000000010100,0000000000010011,0,0,0
0000000000000100,1111111111111111,0000000000000011,0000000000000011,0,0,0
0000000000001011,0000000000000111,0000000000010011,0000000000010100,0,0,0
0000000000010100,0000000000001001,0000000000001111,0000000000010110,0,0,0
0000000000010110,0000000000010011,0000000000010011,0000000000001110,0,0,0
0000000000000110,0000000000010000,0000000000000110,0000000000000110,0,0,0
0000000000000010,0000000000000101,1111111111111111,0000000000000010,0,0,0
0000000000001010,0000000000010010,0000000000010110,0000000000010100,0,0,0
0000000000001100,0000000000001011,0000000000010011,0000000000001101,0,0,0
0000000000001001,0000000000001011,0000000000001100,0000000000000110,0,0,0
0000000000001001,0000000000010011,0000000000010110,0000000000010001,7,10,0
0000000000000101,0000000000000010,1111111111111111,0000000000000011,0,0,0
0000000000000100,0000000000000010,0000000000000100,1111111111111111,0,0,0
0000000000010100,0000000000010000,0000000000001100,0000000000001001,0,0,0
0000000000010011,0000000000010011,0000000000010101,0000000000001001,0,0,0
1111111111111111,0000000000000001,0000000000000100,0000000000000101,0,0,0
0000000000010000,0000000000001011,0000000000001010,0000000000001000,0,0,0
0000000000001011,0000000000001001,0000000000010010,0000000000010100,0,0,0
0000000000001101,0000000000001000,0000000000000111,0000000000001000,0,0,0
0000000000001101,0000000000000111,0000000000001110,0000000000010010,0,0,0
0000000000001000,0000000000001000,0000000000000111,0000000000010000,0,0,0
0000000000001001,0000000000000111,0000000000010011,0000000000010010,0,0,0
0000000000010011,0000000000001101,0000000000001001,0000000000001000,0,0,0
0000000000000101,0000000000000011,1111111111111111,0000000000000010,0,0,0
0000000000000010,1111111111111111,0000000000000010,0000000000000101,0,0,0
0000000000000011,0000000000000001,0000000000000100,1111111111111111,0,0,0
0000000000001101,0000000000010101,0000000000001010,0000000000010110,0,0,0
0000000000000010,0000000000001111,0000000000001110,0000000000010000,13,1,0
0000000000010001,0000000000001111,0000000000010100,0000000000000010,1,7,0
0000000000001111,0000000000000110,0000000000001111,0000000000010000,0,0,0
0000000000010010,0000000000010001,0000000000010001,0000000000000100,0,0,0
1111111111111111,0000000000000011,0000000000000001,0000000000000011,0,0,0
0000000000010001,0000000000010100,0000000000010011,0000000000001110,0,0,0
0000000000001010,0000000000010010,0000000000001111,0000000000001101,0,0,0
0000000000001101,0000000000001100,0000000000001110,0000000000010010,0,0,0
1111111111111111,1111111111111111,0000000000000101,0000000000000101,0,0,0
0000000000000110,0000000000010000,0000000000010101,0000000000010100,0,0,0
0000000000010000,0000000000010101,0000000000010110,0000000000001001,0,0,0
0000000000010001,0000000000010001,0000000000000011,0000000000001101,0,0,0
0000000000010101,0000000000010011,0000000000010100,0000000000001111,0,0,0
0000000000010000,0000000000010000,0000000000010110,0000000000001111,0,0,0
0000000000010001,0000000000001000,0000000000001100,0000000000001001,0,0,0
0000000000000011,0000000000000001,1111111111111111,0000000000000101,0,0,0
0000000000000100,0000000000010000,0000000000001000,0000000000001011,0,0,0
0000000000010011,0000000000000110,0000000000001100,0000000000010101,0,0,0
0000000000010011,0000000000000010,0000000000001001,0000000000001101,0,0,0
0000000000010101,0000000000001000,0000000000000110,0000000000010010,0,0,0
0000000000001110,0000000000001011,0000000000010101,0000000000000110,0,0,0
0000000000001000,0000000000010100,0000000000010000,0000000000010011,0,0,0
0000000000000111,0000000000001101,0000000000000110,0000000000001111,0,0,0
0000000000001000,0000000000010010,0000000000010001,0000000000010011,0,0,0
0000000000010010,0000000000000110,0000000000010010,0000000000001110,0,0,0
1111111111111111,0000000000000101,0000000000000010,0000000000000001,0,0,0
0000000000000001,0000000000010010,0000000000001111,0000000000010100,0,0,0
0000000000000100,0000000000000111,0000000000010110,0000000000001100,0,0,0
0000000000000100,0000000000000001,0000000000000001,1111111111111111,0,0,0
1111111111111111,0000000000000100,0000000000000010,0000000000000011,0,0,0
0000000000010000,0000000000000001,0000000000001111,0000000000001010,0,0,0
0000000000000001,1111111111111111,0000000000000011,0000000000000100,0,0,0
0000000000001111,0000000000010010,0000000000010011,0000000000010110,0,0,0
1111111111111111,0000000000000100,0000000000000011,0000000000000010,0,0,0
0000000000000110,0000000000010000,0000000000001011,0000000000010101,0,0,0
0000000000010100,0000000000010101,0000000000001001,0000000000000001,0,0,0
0000000000000011,0000000000000101,0000000000000100,1111111111111111,0,0,0
0000000000010100,0000000000001101,0000000000000111,0000000000010001,0,0,0
0000000000001110,0000000000001011,0000000000010010,0000000000010000,0,0,0
0000000000001010,0000000000010110,0000000000001101,0000000000000110,0,0,0
0000000000010011,0000000000000110,0000000000001010,0000000000010010,0,0,0
0000000000000001,0000000000000001,1111111111111111,0000000000000101,0,0,0
0000000000001010,0000000000010110,0000000000010011,0000000000000101,0,0,0
0000000000001100,0000000000010010,0000000000010100,0000000000010110,0,0,0
0000000000001101,0000000000010010,0000000000001011,0000000000010001,0,0,0
0000000000010001,0000000000010110,0000000000010001,0000000000001111,0,0,0
0000000000001000,0000000000000010,0000000000010001,0000000000001000,0,0,0
0000000000010001,0000000000010011,0000000000010000,0000000000010011,10,10,0
0000000000010110,0000000000000110,0000000000001101,0000000000010000,0,0,0
0000000000010101,0000000000001110,0000000000001111,0000000000010001,4,4,0
0000000000010011,0000000000010001,0000000000010001,0000000000010110,0,0,0
0000000000000101,0000000000010101,0000000000001001,0000000000000011,1,1,0
0000000000001001,0000000000000010,0000000000001001,0000000000001100,0,0,0
0000000000001001,0000000000010110,0000000000001110,0000000000000110,0,0,0
0000000000010001,0000000000010011,0000000000010000,0000000000001110,7,7,0
1111111111111111,0000000000000010,0000000000000100,0000000000000001,0,0,0
0000000000000001,0000000000001100,0000000000010101,0000000000001101,7,1,0
0000000000010011,0000000000001001,0000000000001101,0000000000001010,0,0,0
0000000000001001,0000000000010010,0000000000001001,0000000000001010,0,0,0
0000000000001100,0000000000000110,0000000000001000,0000000000001000,0,0,0
0000000000010001,0000000000001010,0000000000001100,0000000000001110,0,0,0
0000000000000001,1111111111111111,0000000000000100,0000000000000010,0,0,0
0000000000001110,0000000000001101,0000000000000101,0000000000001111,0,0,0
0000000000010001,0000000000000100,0000000000010011,0000000000001011,0,0,0
0000000000001011,0000000000010100,0000000000001000,0000000000000111,0,0,0
0000000000001100,0000000000000111,0000000000000001,0000000000010101,0,0,0
1111111111111111,0000000000000010,0000000000000001,0000000000000100,0,0,0
0000000000001100,0000000000010001,0000000000001010,0000000000001101,0,0,0
0000000000001110,0000000000001110,0000000000010001,0000000000000111,0,0,0
